Delivery_person_Age,Delivery_person_Ratings,Time_taken(min),distance_km,Type_of_order_Drinks,Type_of_order_Meal,Type_of_order_Snack,Type_of_vehicle_electric_scooter,Type_of_vehicle_motorcycle,Type_of_vehicle_scooter
33,4.7,26,3.108925571154772,False,True,False,True,False,False
36,4.6,20,16.903050893204163,False,True,False,False,False,True
23,4.5,26,6.051989448511275,True,False,False,False,False,True
28,4.9,18,9.220499640905741,False,False,False,False,True,False
22,4.7,12,1.4898424937942714,False,False,False,False,False,True
39,3.9,35,12.435238152054547,False,False,True,False,True,False
22,4.8,10,1.5545771256173964,True,False,False,False,False,True
30,3.9,33,12.09917098801042,False,False,True,False,False,True
33,4.9,23,3.0187008024382194,False,False,False,False,True,False
22,4.6,34,11.983626942083045,True,False,False,False,True,False
20,4.6,15,10.808127077795081,False,True,False,False,True,False
39,4.9,23,1.5292976945190186,False,False,True,False,False,True
38,4.3,37,13.990151177257511,False,False,True,False,False,True
20,4.4,42,13.771140253368426,False,True,False,False,True,False
28,4.5,20,1.5581322655568652,True,False,False,False,True,False
25,4.6,16,3.1051141624973875,True,False,False,False,True,False
23,4.7,23,13.973727486522968,False,False,False,False,False,True
22,4.9,15,6.12841937845769,True,False,False,False,False,True
32,4.8,25,7.450185408246093,True,False,False,False,False,True
36,4.0,49,6.232189890723436,True,False,False,False,True,False
23,4.6,10,1.5581398113186737,True,False,False,False,True,False
35,4.6,28,3.1048274856004796,True,False,False,False,False,True
33,4.8,23,1.5135736903741848,False,True,False,False,False,True
36,4.7,33,7.760928146685043,False,True,False,False,False,True
50,5.0,20,1.5522933461661421,True,False,False,True,False,False
38,4.8,26,8.940047176804278,False,False,True,False,False,True
23,4.8,30,20.25305420828035,True,False,False,False,True,False
30,4.5,28,12.42059924680664,True,False,False,False,False,True
32,4.7,22,13.829931792649827,True,False,False,False,True,False
33,4.6,16,16.72141633133003,False,True,False,False,False,True
20,4.5,24,3.0883603591494855,False,True,False,False,True,False
28,4.9,22,6.05427440822372,True,False,False,False,True,False
37,4.8,43,20.507468052337437,False,False,True,False,True,False
35,4.0,38,19.975520086221444,True,False,False,False,False,True
28,4.6,15,3.1090243972299714,True,False,False,False,True,False
35,4.9,19,1.5126978119717678,False,False,False,False,True,False
36,4.6,25,3.0527440237725187,False,True,False,False,True,False
32,4.7,17,9.348206267361391,True,False,False,False,False,True
21,4.9,22,4.46931202175492,False,True,False,False,False,True
32,4.5,39,10.881329493408392,False,True,False,False,False,True
27,4.7,19,7.760928146685043,False,False,False,False,True,False
38,4.5,32,16.60246716832672,False,False,False,False,True,False
23,4.5,14,6.117219095561938,False,False,True,False,True,False
36,4.8,25,16.601433047701192,False,True,False,False,True,False
29,4.6,18,7.772039544673178,True,False,False,False,True,False
36,3.8,40,12.074377562049364,False,True,False,False,True,False
29,4.8,18,10.880887117732282,True,False,False,False,True,False
27,4.5,17,4.560903158461034,False,False,True,False,True,False
26,4.9,10,1.5125746930783428,False,True,False,False,True,False
29,3.5,42,12.100157238168938,False,False,True,False,True,False
36,4.8,18,19.878389859457627,False,False,False,False,False,True
38,4.6,21,7.761486237714824,False,False,False,False,True,False
28,4.7,27,13.40647565433019,False,False,True,False,False,True
26,5.0,39,13.582337494192409,False,True,False,False,True,False
29,4.6,25,9.313528459380548,True,False,False,True,False,False
24,4.6,14,6.058870515565882,False,False,False,False,True,False
27,4.8,15,9.348552276072713,False,False,True,False,False,True
33,4.8,26,10.906379593113723,True,False,False,False,True,False
29,4.6,33,6.146683594473334,False,False,False,False,False,True
38,4.5,20,1.5293705867132357,True,False,False,False,False,True
37,4.6,34,5.958820916622007,False,True,False,False,False,True
27,4.6,27,1.5368588631561617,False,False,True,False,True,False
28,4.8,28,20.206901465513607,False,False,False,False,False,True
37,4.7,25,10.867300462045835,False,False,True,False,True,False
29,4.9,29,10.725034637880958,False,False,False,False,True,False
25,4.7,20,16.72143013885536,True,False,False,False,True,False
23,3.6,54,6.147092755626801,True,False,False,False,True,False
24,4.7,23,7.762635434587253,True,False,False,False,True,False
33,4.3,38,4.657127681974745,False,True,False,False,False,True
32,4.6,26,17.076514098174254,False,True,False,False,True,False
38,5.0,23,3.025344768407918,True,False,False,False,True,False
31,4.3,25,4.656557579510365,False,False,False,False,True,False
35,4.9,22,4.610405794808594,False,False,True,True,False,False
34,4.8,26,7.566949091648288,False,False,True,False,False,True
28,4.5,22,4.4941214368931,False,False,False,False,True,False
21,4.0,37,12.24085827411391,False,True,False,False,True,False
32,5.0,37,17.07353769061412,True,False,False,False,True,False
34,4.6,29,7.449051156906713,False,False,True,False,True,False
27,4.9,12,12.11684826095673,False,False,True,False,True,False
30,4.9,32,6.1186308844114,False,False,True,False,True,False
36,4.6,25,4.657651549280329,False,False,True,True,False,False
36,4.6,24,4.395412963628291,False,False,False,False,False,True
26,4.6,11,8.790235466323805,True,False,False,False,False,True
30,4.6,26,19.916274899797408,True,False,False,False,False,True
24,4.6,39,10.587815903448679,False,False,False,False,True,False
21,4.6,12,4.579035880489321,True,False,False,True,False,False
38,4.6,16,2.97659809337445,False,False,True,False,False,True
23,4.6,30,13.40588385177958,True,False,False,False,True,False
32,5.0,20,12.100157238168938,False,False,True,False,False,True
39,3.7,34,12.417687564200063,False,False,False,False,False,True
29,4.6,28,13.989512471854459,False,False,True,False,True,False
22,4.8,20,19.760798007029905,True,False,False,False,True,False
38,4.8,26,1.4922901835795404,False,False,True,True,False,False
25,4.6,21,8.988071540167201,False,True,False,False,True,False
34,4.6,25,10.756697879102619,False,True,False,False,True,False
27,4.4,34,6.037193175494637,False,True,False,False,True,False
21,4.9,18,1.5100882554828297,False,True,False,False,True,False
34,5.0,16,1.5125847685793798,False,False,True,False,True,False
37,4.9,23,4.537653689675138,False,True,False,True,False,False
31,4.1,50,19.659792615101523,False,True,False,False,True,False
28,5.0,17,1.5263954607692642,False,False,False,True,False,False
37,4.8,25,9.314030628228021,False,False,False,True,False,False
26,4.1,35,20.20634606758301,True,False,False,False,False,True
38,4.8,34,4.657649165910802,False,False,False,False,True,False
38,4.0,32,6.058876303739157,False,False,False,False,False,True
25,4.8,19,10.881329493408392,False,True,False,False,True,False
21,4.6,20,13.61082462242586,False,False,True,False,True,False
28,4.1,39,20.068305329321632,False,False,False,False,True,False
31,4.4,34,7.648690101362526,False,False,False,False,False,True
27,5.0,14,10.703215446671857,False,True,False,False,True,False
39,3.1,31,20.177913041348635,False,False,True,False,True,False
20,4.5,27,3.0190991967411747,False,False,True,False,True,False
26,4.6,29,9.088078142011637,False,False,False,False,False,True
28,5.0,27,7.762635434587253,False,False,True,True,False,False
22,4.8,16,9.05586019430546,False,False,False,False,False,True
32,4.9,28,10.724960763776828,False,False,False,False,True,False
24,4.8,14,6.081142187746012,True,False,False,False,False,True
25,4.6,29,19.839448163880707,False,False,True,False,False,True
31,5.0,16,3.0188284633848217,False,True,False,True,False,False
30,4.6,28,7.562950099273998,True,False,False,False,True,False
35,4.7,29,3.0253210909321173,True,False,False,False,True,False
23,4.6,38,19.761110067714096,False,True,False,False,True,False
24,5.0,26,10.867258681532135,False,False,True,False,False,True
30,5.0,19,10.866202682035913,False,False,True,False,True,False
36,4.6,27,19.362530001074916,False,True,False,False,False,True
26,4.8,26,4.656990844808267,False,True,False,False,True,False
31,4.6,38,20.178893713604634,False,False,False,False,True,False
36,5.0,28,16.63531520325545,False,False,True,False,True,False
34,4.9,16,1.529162766029632,False,False,False,False,False,True
32,4.9,20,10.642283429605715,False,False,False,False,True,False
37,4.0,43,16.902993744245755,False,True,False,False,True,False
34,4.7,27,8.937863682516157,False,False,False,True,False,False
28,4.7,26,5.860430445188982,True,False,False,False,False,True
31,4.9,22,7.6495063183287915,False,False,True,False,True,False
35,4.3,37,11.936268761442488,True,False,False,False,True,False
29,4.7,32,4.528183776759067,False,False,False,False,False,True
27,4.7,26,9.121874253616898,False,False,True,False,False,True
37,4.6,26,13.830084721845328,False,True,False,False,False,True
36,4.6,25,12.43523852372965,True,False,False,False,True,False
39,4.9,28,6.037440799484659,False,False,True,False,False,True
38,4.8,21,10.88093543843387,True,False,False,False,True,False
24,4.8,18,19.660674820590273,False,False,False,False,False,True
29,5.0,24,12.35197924950032,False,False,False,False,False,True
36,3.9,35,16.720678992752937,False,False,False,True,False,False
36,4.7,19,9.074821802568852,True,False,False,False,False,True
37,4.9,28,10.906042243292653,False,True,False,False,True,False
29,4.7,14,9.315745106316243,False,True,False,False,False,True
34,4.2,33,3.0605561405264683,True,False,False,False,True,False
31,4.6,46,16.851738065958607,False,False,False,False,True,False
29,4.6,21,3.116455382882508,False,True,False,False,True,False
20,4.7,23,9.087972744661085,False,False,False,True,False,False
26,4.5,24,7.66052012420465,True,False,False,False,False,True
33,4.6,27,1.5148048951935007,False,False,True,False,False,True
37,4.9,23,3.1089700084222183,False,False,False,False,True,False
39,4.7,25,4.656983638230308,False,False,True,False,False,True
24,4.6,10,6.23280716086554,False,False,False,False,True,False
32,4.8,49,9.314044193379946,False,False,True,False,True,False
30,4.7,40,4.657597469270872,True,False,False,False,True,False
26,4.1,31,16.641014927987907,True,False,False,False,True,False
36,4.8,41,13.582337494192409,False,True,False,False,True,False
34,3.9,34,10.868212517103021,False,True,False,False,False,True
29,4.6,38,1.5527821295482669,False,False,False,False,True,False
34,4.8,29,4.674333788013509,False,True,False,False,True,False
32,4.6,27,3.058281575249995,False,False,True,False,True,False
38,4.5,28,4.6103798439313035,False,False,False,True,False,False
26,4.5,16,13.766192440641818,False,False,False,False,True,False
39,4.7,18,5.958586130823786,False,False,False,False,False,True
30,4.6,17,7.790237052802913,False,False,False,False,True,False
37,4.7,23,10.867232952679457,True,False,False,False,False,True
22,4.6,33,9.181146899051038,True,False,False,False,False,True
21,4.8,11,12.419850660252768,True,False,False,False,False,True
20,4.0,31,13.971881683316301,False,False,False,False,True,False
24,4.3,21,8.93863229991919,False,True,False,False,True,False
31,4.2,34,19.65982489949014,False,False,True,False,False,True
24,4.6,28,10.586541004121504,False,False,False,False,True,False
27,4.0,17,4.4691938252042425,False,True,False,False,True,False
31,4.8,53,13.429131650088678,False,False,True,False,True,False
33,4.2,25,1.5524171298912166,False,True,False,False,True,False
24,4.8,20,3.1162228846223834,True,False,False,False,False,True
38,4.8,27,3.087996686128697,False,False,True,False,False,True
37,5.0,16,9.348068923522018,False,False,True,False,True,False
27,4.8,28,10.279157046351159,False,False,False,False,False,True
33,4.1,45,1.5544994921789965,True,False,False,False,True,False
21,4.8,22,20.206901465513607,True,False,False,False,True,False
30,4.7,31,4.471739409979227,True,False,False,False,True,False
30,4.6,26,3.0405372416448646,True,False,False,False,True,False
30,4.4,30,3.1161407812915183,False,False,False,False,True,False
30,4.5,26,9.315702005351538,False,True,False,False,True,False
38,4.8,25,4.663187802146825,True,False,False,False,True,False
31,4.3,36,16.63579806090435,False,True,False,False,True,False
23,5.0,13,1.5580833985948437,True,False,False,False,True,False
38,4.3,37,3.11620371432348,False,True,False,False,False,True
29,4.8,10,13.68204452608078,False,False,False,True,False,False
32,4.6,26,19.36427479298585,True,False,False,False,True,False
29,4.8,12,20.85246594803466,False,True,False,False,False,True
29,4.6,12,6.128551257919138,False,False,False,False,False,True
22,4.6,24,10.427208660422918,True,False,False,False,True,False
34,4.3,37,12.435005114517457,False,False,False,False,False,True
39,4.8,27,6.08153593718375,False,False,False,True,False,False
23,4.5,26,12.483638846949015,False,False,False,False,False,True
22,4.8,11,7.652510173139905,False,True,False,False,False,True
24,5.0,29,20.180911382710004,False,False,False,False,False,True
27,4.7,16,19.659792615101523,True,False,False,False,True,False
20,4.6,21,19.91431676645955,False,False,True,True,False,False
31,4.2,39,20.851771383105145,False,False,True,False,False,True
25,5.0,11,7.790426271963797,False,False,True,False,False,True
34,4.6,20,3.0527568573078243,False,False,False,False,False,True
29,4.6,25,10.86627754255923,False,False,False,True,False,False
27,4.5,24,7.600990561376191,True,False,False,False,True,False
25,4.8,20,20.5069199439073,True,False,False,False,True,False
28,4.6,10,1.554514382186963,True,False,False,True,False,False
36,4.4,45,19.659160370978906,False,True,False,False,True,False
26,4.3,32,10.564987742503256,False,True,False,False,True,False
37,4.7,20,13.785027203355993,False,True,False,True,False,False
36,4.3,35,9.175127291638498,False,False,False,False,True,False
20,4.5,26,6.210618323092562,False,False,False,False,True,False
23,4.7,27,13.735929091490455,False,False,False,False,True,False
37,4.3,22,1.5293705867132357,False,True,False,False,True,False
30,4.2,24,1.5368199501604665,False,False,True,False,True,False
29,4.2,32,19.975696041451314,False,False,True,False,True,False
28,4.7,24,13.82967763210672,False,True,False,True,False,False
22,4.9,20,12.1610162189127,False,True,False,False,True,False
33,3.5,43,10.906036622245484,False,False,True,False,True,False
29,4.7,27,6.128639386843045,False,True,False,False,False,True
36,4.3,43,12.23656153955492,False,True,False,False,False,True
23,4.9,38,10.867473945951692,False,True,False,False,True,False
24,4.8,26,12.46418980459368,False,True,False,False,True,False
